Time,Pokhara Airport,Lumle,Begnas
06/24/2016 12:00:00,31,24,30.2
06/25/2016 12:00:00,29,24.5,30.5
06/26/2016 12:00:00,31.9,25,33
06/27/2016 12:00:00,31.7,25.5,33
06/28/2016 12:00:00,32.4,25.2,34
06/29/2016 12:00:00,32.2,25,34.5
06/30/2016 12:00:00,28.8,23,31.2
07/01/2016 12:00:00,25,19.5,26
07/02/2016 12:00:00,26.1,19,27.5
07/03/2016 12:00:00,32.5,21,33.5
07/04/2016 12:00:00,30.8,24.5,32
07/05/2016 12:00:00,31,24,31.5
07/06/2016 12:00:00,31.8,25,33.5
07/07/2016 12:00:00,32.8,25.5,34.5
07/08/2016 12:00:00,32.5,25,33.5
07/09/2016 12:00:00,33.3,24.5,34
07/10/2016 12:00:00,31.8,24.5,34
07/11/2016 12:00:00,30.2,24.5,32
07/12/2016 12:00:00,32.2,25.5,34.5
07/13/2016 12:00:00,32.4,24.5,33
07/14/2016 12:00:00,31.9,24,33.5
07/15/2016 12:00:00,30.6,24,30
07/16/2016 12:00:00,30.8,24.5,33
07/17/2016 12:00:00,27.7,21,28
07/18/2016 12:00:00,29.4,22,31.5
07/19/2016 12:00:00,31.5,23.5,33.5
07/20/2016 12:00:00,28.7,21.2,30.5
07/21/2016 12:00:00,29.8,22.5,30.5
07/22/2016 12:00:00,24.9,22,26
07/23/2016 12:00:00,30.6,23.5,32
07/24/2016 12:00:00,32,24,33
07/25/2016 12:00:00,28.5,20,30.5
07/26/2016 12:00:00,28.1,19.5,28
07/27/2016 12:00:00,29,22.5,31
07/28/2016 12:00:00,27.4,21,29
07/29/2016 12:00:00,28.5,20,31
07/30/2016 12:00:00,28.8,22,30.5
07/31/2016 12:00:00,29.9,23,31
08/01/2016 12:00:00,29.5,24.5,31.5
08/02/2016 12:00:00,31.8,26,33.5
08/03/2016 12:00:00,32.5,26,33.7
08/04/2016 12:00:00,33.7,25.5,35.2
08/05/2016 12:00:00,34,27.2,35.5
08/06/2016 12:00:00,32.5,26.2,34
08/07/2016 12:00:00,33,25,33
08/08/2016 12:00:00,31,25,33
08/09/2016 12:00:00,33,25,34.5
08/10/2016 12:00:00,30,22.5,31
08/11/2016 12:00:00,30.9,24.5,32
08/12/2016 12:00:00,31.8,24.5,34
08/13/2016 12:00:00,32.2,24,35.5
08/14/2016 12:00:00,33.1,25,35
08/15/2016 12:00:00,32.2,25,34
08/16/2016 12:00:00,33.2,26.5,34.5
08/17/2016 12:00:00,31.5,25,33.5
08/18/2016 12:00:00,31.4,25,33.5
08/19/2016 12:00:00,33,25.5,34
08/20/2016 12:00:00,32.8,24.5,34.8
08/21/2016 12:00:00,34,26.5,35.5
08/22/2016 12:00:00,28.8,27,35
08/23/2016 12:00:00,31.4,23.4,34.5
08/24/2016 12:00:00,33.3,26.1,35.6
08/25/2016 12:00:00,33.8,27.5,32
08/26/2016 12:00:00,31.5,24,32.5
