Time,Pokhara Airport,Lumle,Begnas,Lamachour,Date
05/25/2022 03:00:00,0.01,0.01,14.5,0,2022
05/26/2022 03:00:00,3,4.6,0,2.6,2022
05/27/2022 03:00:00,0,0,0,0,2022
05/28/2022 03:00:00,12.5,16,0,10,2022
05/29/2022 03:00:00,1.5,2.5,55,8,2022
05/30/2022 03:00:00,0.1,0.4,0,0,2022
05/31/2022 03:00:00,39.7,5.6,3,18.8,2022
06/01/2022 3:00,56.8,16,0,10,2022
06/02/2022 3:00,0,0.2,50.9,2,2022
06/03/2022 3:00,0.01,11.6,0,12.4,2022
06/04/2022 3:00,0,2.1,18,0,2022
06/05/2022 3:00,0.01,20.5,0,18.8,2022
06/06/2022 3:00,63.7,10,0,32,2022
06/07/2022 3:00,15.2,51.5,151.3,36,2022
06/08/2022 3:00,41.3,0.7,51.7,26.4,2022
06/09/2022 3:00,17.9,14.3,35.3,10,2022
06/10/2022 3:00,3.2,18.1,50.2,9.8,2022
06/11/2022 3:00,31.8,30.5,42.3,26.4,2022
06/12/2022 3:00,0.2,7,0,0,2022
06/13/2022 03:00:00,1.7,18.7,1.4,6.6,2022
06/14/2022 03:00:00,16.8,28.2,44.6,18,2022
06/15/2022 03:00:00,5.5,8.5,8.4,16,2022
06/16/2022 03:00:00,39.7,10.7,54.8,14.8,2022
06/17/2022 03:00:00,35.8,11.7,14.4,10,2022
06/18/2022 03:00:00,40.1,3.2,23.1,16,2022
06/19/2022 03:00:00,2,23,26.2,6.6,2022
06/20/2022 03:00:00,0.4,3.1,27.3,0,2022
06/21/2022 03:00:00,0,83.2,0,2,2022
06/22/2022 03:00:00,6,84.7,23,18,2022
06/23/2022 03:00:00,1.8,18.2,0,2,2022
06/24/2022 03:00:00,3.8,26.3,6.5,46,2022
06/25/2022 03:00:00,121.1,70.5,53.4,300,2022
06/26/2022 03:00:00,40.2,127.8,52.8,120,2022
06/27/2022 03:00:00,48.2,10.2,16.2,9,2022
06/28/2022 03:00:00,26.6,42.7,11.2,7,2022
06/29/2022 03:00:00,152.1,81.6,108.8,52,2022
06/30/2022 03:00:00,36.7,76.5,12.7,50,2022
07/01/2022 3:00,0.5,6,0.01,70,2022
07/02/2022 3:00,33.4,28.4,0,30,2022
07/03/2022 3:00,7.4,18.6,0,36,2022
07/04/2022 3:00,0,63.7,0,18,2022
07/05/2022 3:00,29.5,79.2,22,84,2022
07/06/2022 3:00,10.3,70.5,2.9,42,2022
07/07/2022 3:00,24.6,56.5,64.4,0,2022
07/08/2022 3:00,0,13.5,0,0,2022
07/09/2022 3:00,82.1,142.3,73.4,60,2022
07/10/2022 3:00,19,11,8.2,0,2022
07/11/2022 3:00,0,20,0,0,2022
07/12/2022 3:00,4.4,41.2,13.6,10,2022
07/13/2022 03:00:00,10.7,13,0,2,2022
07/14/2022 03:00:00,9.5,30,10.4,0,2022
07/15/2022 03:00:00,0.01,6.6,2.3,2.4,2022
07/16/2022 03:00:00,0,0,0,4,2022
07/17/2022 03:00:00,0,0.7,1.7,0,2022
07/18/2022 03:00:00,0.9,70.6,2.5,2.2,2022
07/19/2022 03:00:00,3.9,25.2,10.5,4,2022
07/20/2022 03:00:00,32,38.2,10.2,10,2022
07/21/2022 03:00:00,105.7,75.5,90,190.8,2022
07/22/2022 03:00:00,20.5,35.2,16,20,2022
07/23/2022 03:00:00,10.7,41.7,20,10,2022
07/24/2022 03:00:00,0,12.7,1.5,12,2022
07/25/2022 03:00:00,36.8,82.9,38,10,2022
07/26/2022 03:00:00,18.9,90.8,19,10,2022
07/27/2022 03:00:00,51.1,7,98,20,2022
07/28/2022 03:00:00,15.7,60.9,13,132,2022
07/29/2022 03:00:00,3.5,11.1,7,2,2022
07/30/2022 03:00:00,27.3,31.2,12,34.2,2022
07/31/2022 03:00:00,33.4,36.2,63,84,2022
